architecture,condition_id,family,width,bytes,requested_protocol,protocol,requested_channels,channels,requested_sms,granted_sms,requested_threads,warps,warmup,iterations,rotate,qualified_control,unqualified_reasons,physical_floor_us,captures,repetitions,event_us,event_us_q1,event_us_q3,wall_us,wall_us_q1,wall_us_q3,paired_gap_us,paired_gap_us_q1,paired_gap_us_q3
a100,c0041,channels,4,4194304,LL,LL,16,16,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,97.6691246033,97.648639679,97.7715206146,97.75199,97.73075,97.8584,0.08211032100000182,0.08175570859999937,0.08286539670000082
a100,c0042,channels,4,262144,LL,LL,20,16,0,108,0,16,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,18.1350398064,18.1247997284,18.1452798843,18.22203,18.1983,18.22634,0.08106011570000149,0.08005042759999981,0.08155972580000181
a100,c0042,channels,4,327680,LL,LL,20,20,0,108,0,16,20,100,0,True,,1.6384,205237;205466,5,18.7494397163,18.5241603851,18.862080574,18.82741,18.59305,18.94674,0.07691998219999974,0.07672017269999998,0.07797028370000092
a100,c0042,channels,4,524288,LL,LL,20,19,0,108,0,16,20,100,0,False,channels_unrealized,2.6214399999999998,205237;205466,5,23.5827207565,23.3471989632,23.8489603996,23.74139,23.41666,23.92924,0.07854065899999796,0.07598912050000095,0.08027960040000082
a100,c0042,channels,4,1048576,LL,LL,20,20,0,108,0,16,20,100,0,True,,5.2428799999999995,205237;205466,5,33.2800006866,33.2492804527,33.3004808426,33.35311,33.32807,33.38377,0.07878954729999776,0.0779210857999999,0.07933970319999872
a100,c0042,channels,4,1310720,LL,LL,20,20,0,108,0,16,20,100,0,True,,6.5536,205237;205466,5,37.4169588089,37.3964810371,37.8265595436,37.4927,37.46635,37.9116,0.07574119110000055,0.06986896289999578,0.07741085829999861
a100,c0042,channels,4,2097152,LL,LL,20,20,0,108,0,16,20,100,0,True,,10.485759999999999,205237;205466,5,53.3811187744,53.2377576828,53.4323215485,53.45548,53.3134,53.55267,0.07564231719999981,0.07436122560000058,0.07646810669999837
a100,c0042,channels,4,2621440,LL,LL,20,20,0,108,0,16,20,100,0,True,,13.1072,205237;205466,5,63.0886411667,63.0579185486,63.2012796402,63.16199,63.13253,63.27392,0.07461145140000269,0.07334883330000252,0.07543200930000182
a100,c0042,channels,4,3145728,LL,LL,20,20,0,108,0,16,20,100,0,True,,15.72864,205237;205466,5,78.2643222809,78.1926393509,78.7251186371,78.34547,78.27464,78.80499,0.08114771910000229,0.07987136290000763,0.08200064910001004
a100,c0042,channels,4,4194304,LL,LL,20,20,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,95.1910400391,95.1091194153,95.5289554596,95.27035,95.18004,95.64202,0.07736360470001102,0.07695304690000171,0.07930996089999098
a100,c0042,channels,4,5242880,LL,LL,20,20,0,108,0,16,20,100,0,True,,26.2144,205237;205466,5,115.03616333,114.92351532,115.425281525,115.10976,114.99218,115.57536,0.07694346600000301,0.07359667000000059,0.15007847500000082
a100,c0043,channels,4,262144,LL,LL,22,22,0,108,0,16,20,100,0,True,,1.3107199999999999,205237;205466,5,18.4217596054,18.2579195499,18.4422397614,18.49877,18.33085,18.5151,0.07474977080000045,0.07293045010000299,0.07701039460000203
a100,c0043,channels,4,360448,LL,LL,22,22,0,108,0,16,20,100,0,True,,1.8022399999999998,205237;205466,5,18.6368000507,18.6060798168,18.6982405186,18.7214,18.67552,18.77351,0.07771995089999706,0.075269481400003,0.08459994929999937
a100,c0043,channels,4,524288,LL,LL,22,22,0,108,0,16,20,100,0,True,,2.6214399999999998,205237;205466,5,22.9171204567,22.8249597549,22.9273605347,22.99585,22.9721,22.99595,0.07882954329999947,0.07490024510000026,0.08024022420000065
a100,c0043,channels,4,1048576,LL,LL,22,22,0,108,0,16,20,100,0,True,,5.2428799999999995,205237;205466,5,31.6723203659,31.5596795082,32.1331191063,31.7431,31.6321,32.21662,0.07737064770000046,0.07242049180000265,0.08071067180000568
a100,c0043,channels,4,1441792,LL,LL,22,22,0,108,0,16,20,100,0,True,,7.208959999999999,205237;205466,5,38.6969590187,38.6867189407,38.94272089,38.77527,38.76866,39.05701,0.08187961069999972,0.07831098129999958,0.08194105930000006
a100,c0043,channels,4,2097152,LL,LL,22,22,0,108,0,16,20,100,0,True,,10.485759999999999,205237;205466,5,52.2035217285,52.0908784866,52.3263978958,52.28021,52.1723,52.40235,0.07595210419999887,0.07479783659999839,0.07668827149999657
a100,c0043,channels,4,2883584,LL,LL,22,22,0,108,0,16,20,100,0,True,,14.417919999999999,205237;205466,5,66.314239502,66.2220811844,66.3244819641,66.38662,66.29463,66.39975,0.07526803589999531,0.07254881560000115,0.07589127779999671
a100,c0043,channels,4,3145728,LL,LL,22,22,0,108,0,16,20,100,0,True,,15.72864,205237;205466,5,76.5030384064,76.3187217712,76.5952014923,76.58979,76.41105,76.66934,0.08675159359999896,0.0801604119999979,0.09232822879999958
a100,c0043,channels,4,4194304,LL,LL,22,22,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,91.9859218597,91.9654369354,92.3647975922,92.06193,92.0451,92.5123,0.07966306459999828,0.07747845210001003,0.14361866519999467
a100,c0043,channels,4,5767168,LL,LL,22,22,0,108,0,16,20,100,0,True,,28.835839999999997,205237;205466,5,119.930877686,119.930877686,120.094718933,120.01452,120.0057,120.17664,0.08192106700001034,0.07921586400000535,0.08223919600000329
a100,c0044,channels,4,262144,LL,LL,23,22,0,108,0,16,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,17.930239439,17.8892803192,18.247679472,18.00432,17.96494,18.39337,0.07408056099999882,0.06790967030000061,0.07565968079999763
a100,c0044,channels,4,376832,LL,LL,23,23,0,108,0,16,20,100,0,True,,1.88416,205237;205466,5,19.4150400162,18.7084794044,19.4252800941,19.49149,18.79074,19.49931,0.0764499837999999,0.07570958350000012,0.07784059560000145
a100,c0044,channels,4,524288,LL,LL,23,22,0,108,0,16,20,100,0,False,channels_unrealized,2.6214399999999998,205237;205466,5,23.2243204117,23.0092811584,23.3471989632,23.29322,23.08591,23.42286,0.07662884159999805,0.07566103679999969,0.07670915339999951
a100,c0044,channels,4,1048576,LL,LL,23,22,0,108,0,16,20,100,0,False,channels_unrealized,5.2428799999999995,205237;205466,5,31.5187191963,31.4675211906,31.5289592743,31.59974,31.59432,31.65204,0.08402036880000097,0.07619967910000014,0.1230807256999995
a100,c0044,channels,4,1507328,LL,LL,23,23,0,108,0,16,20,100,0,True,,7.53664,205237;205466,5,39.4239997864,39.3727993965,39.4854402542,39.50929,39.50017,39.5684,0.07668912199999767,0.07617021359999399,0.08295974579999665
a100,c0044,channels,4,2097152,LL,LL,23,23,0,108,0,16,20,100,0,True,,10.485759999999999,205237;205466,5,50.9952020645,50.9644794464,51.0156822205,51.0764,51.04804,51.09282,0.08119793550000054,0.07713777950000633,0.0835605536000017
a100,c0044,channels,4,3014656,LL,LL,23,23,0,108,0,16,20,100,0,True,,15.07328,205237;205466,5,67.3689603806,67.3689603806,67.3689603806,67.44906,67.44354,67.45467,0.0800996194000021,0.0772522375000051,0.08570961939999222
a100,c0044,channels,4,3145728,LL,LL,23,23,0,108,0,16,20,100,0,True,,15.72864,205237;205466,5,76.1753606796,76.1036777496,76.1753606796,76.24112,76.23491,76.25315,0.07805763790000242,0.07778932040000086,0.08217006710000874
a100,c0044,channels,4,4194304,LL,LL,23,23,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,93.8598442078,93.8598442078,93.9212799072,93.93433,93.92923,94.00467,0.07481703979999565,0.07448579220000795,0.08213224300000377
a100,c0044,channels,4,6029312,LL,LL,23,23,0,108,0,16,20,100,0,True,,30.14656,205237;205466,5,122.521600723,122.306556702,122.572803497,122.60132,122.3908,122.64811,0.07910114799999235,0.07810357700000736,0.07971927699999526
a100,c0045,channels,4,262144,LL,LL,24,22,0,108,0,16,20,100,0,False,channels_unrealized,1.3107199999999999,205466,5,17.930239439,17.8688001633,18.2272005081,18.01394,17.94981,18.37073,0.08370056100000056,0.08100983669999806,0.1435294918999972
a100,c0045,channels,4,393216,LL,LL,24,24,0,108,0,16,20,100,0,True,,1.96608,205466,5,18.8313603401,18.7801599503,18.8518404961,18.91277,18.85917,18.9298,0.07901004969999903,0.07795950390000073,0.08140965989999671
a100,c0045,channels,4,524288,LL,LL,24,22,0,108,0,16,20,100,0,False,channels_unrealized,2.6214399999999998,205466,5,22.8966403008,22.8249597549,23.3574390411,22.9752,22.91128,23.43469,0.0785596991999995,0.07725095889999878,0.08436079089999993
a100,c0045,channels,4,1048576,LL,LL,24,24,0,108,0,16,20,100,0,True,,5.2428799999999995,205466,5,31.047680378,31.027200222,31.3036799431,31.11831,31.10107,31.377,0.07332005689999832,0.07227015899999856,0.07386977799999883
a100,c0045,channels,4,1572864,LL,LL,24,24,0,108,0,16,20,100,0,True,,7.86432,205466,5,40.2636814117,40.2227210999,40.2943992615,40.33929,40.30292,40.36624,0.07492827640000144,0.07490136229999678,0.07560858829999972
a100,c0045,channels,4,2097152,LL,LL,24,24,0,108,0,16,20,100,0,True,,10.485759999999999,205466,5,50.5753612518,50.5753612518,50.5855989456,50.65788,50.65498,50.73243,0.08251874820000182,0.07961874820000503,0.14683105440000332
a100,c0045,channels,4,3145728,LL,LL,24,24,0,108,0,16,20,100,0,True,,15.72864,205466,5,69.8572778702,69.8367977142,69.8572778702,69.93495,69.91632,69.94347,0.07952228579999598,0.07767212980000693,0.08090873199999749
a100,c0045,channels,4,4194304,LL,LL,24,24,0,108,0,16,20,100,0,True,,20.971519999999998,205466,5,90.9619235992,90.9516811371,90.992641449,91.03764,91.03454,91.13614,0.08429132509999704,0.08285886290001088,0.09403914179999617
a100,c0045,channels,4,6291456,LL,LL,24,24,0,108,0,16,20,100,0,True,,31.45728,205466,5,126.78144455,126.771202087,126.832637787,126.85862,126.85492,126.91012,0.08339822400000685,0.07748221300001035,0.0860637070000081
a100,c0046,channels,4,262144,LL,LL,28,22,0,108,0,16,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,18.1862401962,18.1350398064,18.3296000957,18.26342,18.2024,18.4066,0.0771798038,0.0769999043000027,0.07886984880000014
a100,c0046,channels,4,458752,LL,LL,28,28,0,108,0,16,20,100,0,True,,2.2937600000000002,205237;205466,5,20.4697608948,20.3059196472,20.5823993683,20.54251,20.3792,20.66005,0.0776506316999992,0.07328035280000122,0.08304024190000092
a100,c0046,channels,4,524288,LL,LL,28,26,0,108,0,16,20,100,0,False,channels_unrealized,2.6214399999999998,205237;205466,5,22.6304006577,22.5484800339,22.6713609695,22.75679,22.62694,22.78193,0.08045118070000257,0.07894105769999982,0.0854290304999985
a100,c0046,channels,4,1048576,LL,LL,28,26,0,108,0,16,20,100,0,False,channels_unrealized,5.2428799999999995,205237;205466,5,30.8428788185,30.8224010468,30.9555196762,30.92593,30.89838,31.08275,0.08305118150000013,0.0764197120999981,0.08393949909999776
a100,c0046,channels,4,1835008,LL,LL,28,28,0,108,0,16,20,100,0,True,,9.175040000000001,205237;205466,5,47.9231977463,47.9027223587,47.9641580582,48.04414,48.00788,48.04815,0.07998194179999984,0.07815826510000079,0.08468225370000226
a100,c0046,channels,4,2097152,LL,LL,28,27,0,108,0,16,20,100,0,False,channels_unrealized,10.485759999999999,205237;205466,5,53.7599992752,53.6985588074,53.8521623611,53.84754,53.8306,53.932,0.07983763890000262,0.07828212829999615,0.08115175049999834
a100,c0046,channels,4,3145728,LL,LL,28,28,0,108,0,16,20,100,0,True,,15.72864,205237;205466,5,73.021440506,72.9497623444,73.0316781998,73.09986,73.02982,73.10647,0.07676207919999456,0.07479180020000342,0.07841949400000203
a100,c0046,channels,4,3670016,LL,LL,28,28,0,108,0,16,20,100,0,True,,18.350080000000002,205237;205466,5,82.8518390656,82.8108787537,82.9951953888,82.9247,82.89454,83.07189,0.07616937500000631,0.07536402040000212,0.0766946111999971
a100,c0046,channels,4,4194304,LL,LL,28,28,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,96.6656017303,96.4300823212,96.6758441925,96.75548,96.49828,96.82,0.07963580750001142,0.07381979609999689,0.09007291499999326
a100,c0046,channels,4,7340032,LL,LL,28,28,0,108,0,16,20,100,0,True,,36.700160000000004,205237;205466,5,155.484161377,155.279359818,155.83231926,155.57329,155.37011,155.91976,0.08744074000000523,0.08304886900000952,0.08912862299999347
a100,c0047,channels,4,262144,LL,LL,32,32,0,108,0,16,20,100,0,True,,1.3107199999999999,205237;205466,5,17.4182403088,17.3977601528,17.4182403088,17.48682,17.48612,17.49554,0.0772996911999968,0.07063992519999829,0.0826494573000005
a100,c0047,channels,4,524288,LL,LL,32,32,0,108,0,16,20,100,0,True,,2.6214399999999998,205237;205466,5,21.1865592003,21.1660790443,21.1865592003,21.26681,21.24446,21.27092,0.08025079969999993,0.07838095569999837,0.08266888340000023
a100,c0047,channels,4,1048576,LL,LL,32,32,0,108,0,16,20,100,0,True,,5.2428799999999995,205237;205466,5,30.6073594093,30.5459189415,30.6892800331,30.67756,30.62235,30.76853,0.07772988889999866,0.07643105850000254,0.0792499668999973
a100,c0047,channels,4,2097152,LL,LL,32,32,0,108,0,16,20,100,0,True,,10.485759999999999,205237;205466,5,49.8790407181,49.8687982559,49.899520874,49.97406,49.96114,49.98169,0.0821691260000037,0.08209928189999971,0.08662775539999501
a100,c0047,channels,4,3145728,LL,LL,32,32,0,108,0,16,20,100,0,True,,15.72864,205237;205466,5,69.1302394867,69.1200017929,69.1711997986,69.21557,69.20516,69.24603,0.0851582071000081,0.07774098110000693,0.08533051329999353
a100,c0047,channels,4,4194304,LL,LL,32,32,0,108,0,16,20,100,0,True,,20.971519999999998,205237;205466,5,88.1561565399,88.1049633026,88.2176017761,88.23195,88.18173,88.30128,0.08008947140000089,0.07676669740000364,0.08110760009999751
a100,c0047,channels,4,8388608,LL,LL,32,32,0,108,0,16,20,100,0,True,,41.943039999999996,205237;205466,5,165.427207947,165.39648056,165.550079346,165.55243,165.50466,165.6795,0.10422576299998809,0.0774520530000018,0.12942065400000047
a100,c0048,channels,4,16384,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,0.08191999999999999,205466,5,34.4985604286,34.3244791031,34.6111989021,34.57948,34.40274,34.68408,0.0809195713999955,0.07826089689999804,0.0829994483999954
a100,c0048,channels,4,65536,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,0.32767999999999997,205466,5,39.8233604431,39.5571208,39.8848009109,39.89454,39.63723,39.96125,0.07826069349999898,0.07644908910000225,0.08010920000000255
a100,c0048,channels,4,131072,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,0.6553599999999999,205466,5,49.4284820557,49.3465614319,49.4591999054,49.50726,49.46468,49.53321,0.07877794430000051,0.07401009459999841,0.08991962679999688
a100,c0048,channels,4,262144,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,1.3107199999999999,205466,5,66.5497589111,66.5087985992,66.6316795349,66.62657,66.5884,66.70563,0.07681108890000132,0.07395046509999759,0.07960140079998723
a100,c0048,channels,4,524288,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,2.6214399999999998,205466,5,98.1606388092,97.4028778076,98.4166431427,98.23373,97.47536,98.49403,0.0730911907999996,0.07248219239998832,0.07703592160000028
a100,c0048,channels,4,1048576,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,5.2428799999999995,205466,5,153.927679062,153.815040588,153.937921524,154.0216,153.89114,154.06709,0.08213387699998975,0.07609941200001913,0.0836784760000171
a100,c0048,channels,4,2097152,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,10.485759999999999,205466,5,269.404163361,269.240322113,269.547519684,269.49196,269.34869,269.63103,0.08427891699994916,0.0835103160000017,0.08779663900003243
a100,c0048,channels,4,3145728,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,15.72864,205466,5,406.886405945,406.732788086,406.896629333,406.97307,406.81266,407.00133,0.08210635500000762,0.07987191399996618,0.0842157419999694
a100,c0048,channels,4,4194304,LL128,LL128,1,1,0,108,0,20,20,100,0,True,,20.971519999999998,205466,5,522.608642578,520.519676208,522.915840149,522.69391,520.60335,522.9948,0.08367379200001324,0.07984869599999911,0.08526742200001536
a100,c0049,channels,4,32768,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,0.16383999999999999,205237;205466,5,35.8502411842,35.7580804825,35.8502411842,35.92768,35.8399,35.92848,0.08181951750000138,0.07823881579999892,0.08371104400000462
a100,c0049,channels,4,131072,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,0.6553599999999999,205237;205466,5,41.1647987366,41.0419178009,41.1852788925,41.25696,41.11278,41.2749,0.07120235500000405,0.0709578656000005,0.07168110749999812
a100,c0049,channels,4,262144,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,1.3107199999999999,205237;205466,5,50.6572818756,50.5344009399,50.7289600372,50.80026,50.62592,50.83543,0.09151906009999777,0.07575211300000007,0.13411996279999983
a100,c0049,channels,4,524288,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,2.6214399999999998,205237;205466,5,67.8399991989,67.7478408813,67.9014396667,67.92056,67.82379,67.9883,0.07661787109999807,0.07594911870000942,0.08056080109999186
a100,c0049,channels,4,1048576,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,5.2428799999999995,205237;205466,5,99.4508838654,99.4406414032,99.6249580383,99.53715,99.51159,99.70045,0.07549196170000982,0.07188918760000718,0.08398206049999146
a100,c0049,channels,4,2097152,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,10.485759999999999,205237;205466,5,155.361280441,155.14623642,155.422716141,155.43193,155.28433,155.51009,0.08737385899999595,0.0810317419999933,0.13809358000000316
a100,c0049,channels,4,3145728,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,15.72864,205237;205466,5,215.9308815,215.091209412,216.023044586,216.01236,215.1704,216.0975,0.07919058799998879,0.07557620199997928,0.08066229499999622
a100,c0049,channels,4,4194304,LL128,LL128,2,2,0,108,0,20,20,100,0,True,,20.971519999999998,205237;205466,5,271.400966644,271.124477386,271.462402344,271.47351,271.20846,271.54703,0.0832345700000019,0.0789909590000093,0.08398261399997864
a100,c0050,channels,4,65536,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,0.32767999999999997,205237;205466,5,36.3520002365,36.2495994568,36.3520002365,36.43797,36.32675,36.63975,0.08225893880000257,0.07715054319999837,0.08596976350000318
a100,c0050,channels,4,262144,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,1.3107199999999999,205237;205466,5,41.6767978668,41.6460800171,41.9020795822,41.7502,41.71924,41.97965,0.07526963809999643,0.07340213319999833,0.07757041779999696
a100,c0050,channels,4,524288,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,2.6214399999999998,205237;205466,5,51.0361623764,50.831360817,51.0464000702,51.10404,50.90415,51.11557,0.07026992979999847,0.06916992979999748,0.0727891830000047
a100,c0050,channels,4,1048576,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,5.2428799999999995,205237;205466,5,68.4236812592,68.3417606354,68.4441614151,68.49959,68.46302,68.51923,0.07590874080000276,0.07512877380000305,0.08293764920000513
a100,c0050,channels,4,2097152,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,10.485759999999999,205237;205466,5,100.20863533,100.20863533,100.280323029,100.31614,100.27516,100.37004,0.08971697100000142,0.07269439090001129,0.1075046699999973
a100,c0050,channels,4,3145728,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,15.72864,205237;205466,5,131.123199463,131.102724075,131.153917313,131.20329,131.17364,131.23356,0.07919240799998306,0.07721835400002419,0.07964268700001753
a100,c0050,channels,4,4194304,LL128,LL128,4,4,0,108,0,20,20,100,0,True,,20.971519999999998,205237;205466,5,155.903997421,155.883522034,155.924482346,155.98498,155.96214,156.03058,0.07861796599999593,0.0777167519999864,0.0809825789999934
a100,c0051,channels,4,131072,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,0.6553599999999999,205466,5,36.792318821,36.6899204254,36.8127989769,36.86038,36.764,36.88904,0.07624102310000325,0.07407957460000603,0.07804058819999682
a100,c0051,channels,4,262144,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,1.3107199999999999,205466,5,38.4614396095,38.348801136,38.5843205452,38.55044,38.4286,38.75443,0.0890003905000043,0.07979886400000424,0.16523922089999843
a100,c0051,channels,4,524288,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,2.6214399999999998,205466,5,42.0761585236,41.9225597382,42.1888017654,42.14767,41.99539,42.2668,0.07596842350000088,0.07283026180000007,0.07799823460000255
a100,c0051,channels,4,1048576,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,5.2428799999999995,205466,5,51.8451213837,51.6403198242,51.9372797012,51.9142,51.71502,52.01982,0.0777618912000051,0.07470017580000388,0.08254029880000502
a100,c0051,channels,4,2097152,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,10.485759999999999,205466,5,69.6115207672,69.4988822937,69.8060798645,69.6916,69.58298,69.89118,0.08062228580000408,0.08007923279998863,0.08409770629999969
a100,c0051,channels,4,3145728,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,15.72864,205466,5,86.435842514,86.4153575897,86.9990444183,86.51183,86.49759,87.07301,0.07598748600000249,0.07536078489999909,0.07767814269999462
a100,c0051,channels,4,4194304,LL128,LL128,8,8,0,108,0,20,20,100,0,True,,20.971519999999998,205466,5,102.891521454,102.676477432,103.32159996,102.9912,102.76317,103.39628,0.07628291300000001,0.07625465200000292,0.08669256800000369
a100,c0052,channels,4,196608,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,0.98304,205237;205466,5,37.3760008812,37.2428798676,37.3862409592,37.4433,37.32117,37.46434,0.07809904079999797,0.07550977549999516,0.07829013239999938
a100,c0052,channels,4,262144,LL128,LL128,12,8,0,108,0,20,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,38.666241169,38.5638403893,38.6764788628,38.74491,38.67929,38.75012,0.08146961070000458,0.07866883099999455,0.08449895399999718
a100,c0052,channels,4,524288,LL128,LL128,12,11,0,108,0,20,20,100,0,False,channels_unrealized,2.6214399999999998,205237;205466,5,40.5299186707,40.407037735,40.6016016006,40.67554,40.48957,40.68205,0.08253226499999755,0.08044839939999804,0.14562132929999905
a100,c0052,channels,4,786432,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,3.93216,205237;205466,5,42.7315187454,42.5574398041,42.8851222992,42.81055,42.63601,42.95833,0.078529137299995,0.07375985110000016,0.07857019589999936
a100,c0052,channels,4,1048576,LL128,LL128,12,11,0,108,0,20,20,100,0,False,channels_unrealized,5.2428799999999995,205237;205466,5,47.2780799866,47.1961593628,47.2883176804,47.36123,47.27325,47.36164,0.0740717287999999,0.07332231960000257,0.0770906371999942
a100,c0052,channels,4,1572864,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,7.86432,205237;205466,5,53.3196783066,52.930560112,53.7088012695,53.39897,53.0051,53.78671,0.07836867339999998,0.07790873049999902,0.07929169340000186
a100,c0052,channels,4,2097152,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,10.485759999999999,205237;205466,5,64.7987222672,64.2047977448,65.0444793701,64.86999,64.27864,65.16977,0.07820764279999537,0.07384225519999177,0.07837059690000103
a100,c0052,channels,4,3145728,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,15.72864,205237;205466,5,72.7347183228,72.7142381668,72.7756786346,72.81181,72.79247,72.85699,0.07823183319999316,0.07709167719998788,0.07915030670000078
a100,c0052,channels,4,4194304,LL128,LL128,12,12,0,108,0,20,20,100,0,True,,20.971519999999998,205237;205466,5,87.6543998718,87.4291229248,87.6748752594,87.73129,87.51596,87.74278,0.07689012820000585,0.0756107189999966,0.085185926500003
a100,c0053,channels,4,262144,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,1.3107199999999999,205466,5,37.7343988419,37.6012802124,37.7446389198,37.80921,37.67726,37.88064,0.0759797875999979,0.07558986560000136,0.13600108019999624
a100,c0053,channels,4,524288,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,2.6214399999999998,205466,5,39.4649600983,39.3420791626,39.4854402542,39.54145,39.46289,39.56009,0.08092114930000349,0.07648990170000047,0.08281920000000298
a100,c0053,channels,4,1048576,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,5.2428799999999995,205466,5,43.9910411835,43.5302400589,44.2163181305,44.15104,43.60819,44.29081,0.07794994110000175,0.07449186950000097,0.0801119925000009
a100,c0053,channels,4,2097152,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,10.485759999999999,205466,5,55.8080005646,55.644159317,56.1254405975,55.89398,55.71303,56.2105,0.08597943539999875,0.08505940250000066,0.08978942659999944
a100,c0053,channels,4,3145728,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,15.72864,205466,5,68.8640022278,68.5977602005,69.5603179932,68.93592,68.68194,69.64309,0.08114076809999915,0.07675845309999829,0.08277200679999908
a100,c0053,channels,4,4194304,LL128,LL128,16,16,0,108,0,20,20,100,0,True,,20.971519999999998,205466,5,77.4860811234,77.4553585052,77.557759285,77.56707,77.53901,77.63811,0.08098887660000287,0.08035071499999447,0.08139964750000672
a100,c0054,channels,4,262144,LL128,LL128,20,16,0,108,0,20,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,37.8572797775,37.6524806023,37.8675198555,37.93796,37.73136,37.95298,0.07887939769999974,0.07620064529999837,0.08068022249999984
a100,c0054,channels,4,327680,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,1.6384,205237;205466,5,38.1235194206,37.9801607132,38.1235194206,38.19866,38.04936,38.19877,0.07521011149999879,0.0751405793999993,0.07525057940000579
a100,c0054,channels,4,524288,LL128,LL128,20,16,0,108,0,20,20,100,0,False,channels_unrealized,2.6214399999999998,205237;205466,5,39.2089605331,39.1782402992,39.2806410789,39.33916,39.26161,39.39777,0.08336970079999872,0.08071024659999892,0.11712892110000439
a100,c0054,channels,4,1048576,LL128,LL128,20,16,0,108,0,20,20,100,0,False,channels_unrealized,5.2428799999999995,205237;205466,5,43.7760019302,43.7145614624,44.0217590332,43.85527,43.79225,44.15074,0.07926806979999412,0.07768853760000383,0.08004025299999995
a100,c0054,channels,4,1310720,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,6.5536,205237;205466,5,44.8000001907,44.7488021851,45.5987215042,44.87303,44.82974,45.68259,0.08093781490000396,0.07302980930000302,0.08241799500000013
a100,c0054,channels,4,2097152,LL128,LL128,20,19,0,108,0,20,20,100,0,False,channels_unrealized,10.485759999999999,205237;205466,5,52.6233577728,52.1523189545,52.7769613266,52.70793,52.2256,52.85843,0.08333864040000094,0.0814686733999963,0.0845722271999989
a100,c0054,channels,4,2621440,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,13.1072,205237;205466,5,58.7161588669,58.675198555,59.2179203033,58.79107,58.7526,59.35735,0.08227862919999751,0.07709144500000065,0.1388419128000038
a100,c0054,channels,4,3145728,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,15.72864,205237;205466,5,67.4508810043,67.3075199127,68.095998764,67.53043,67.38644,68.16575,0.07892008729999134,0.07486200680000366,0.07954899569999441
a100,c0054,channels,4,4194304,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,20.971519999999998,205237;205466,5,75.1308822632,75.1308822632,75.8784008026,75.21554,75.20521,75.95857,0.0801691973999965,0.07432773680000082,0.0823607239000097
a100,c0054,channels,4,5242880,LL128,LL128,20,20,0,108,0,20,20,100,0,True,,26.2144,205237;205466,5,86.8659210205,86.3334369659,87.1116828918,86.94346,86.40932,87.19023,0.07753185239999993,0.07588303409998787,0.07753897950000521
