architecture,condition_id,family,width,bytes,requested_protocol,protocol,requested_channels,channels,requested_sms,granted_sms,requested_threads,warps,warmup,iterations,rotate,qualified_control,unqualified_reasons,physical_floor_us,captures,repetitions,event_us,event_us_q1,event_us_q3,wall_us,wall_us_q1,wall_us_q3,paired_gap_us,paired_gap_us_q1,paired_gap_us_q3
a100,c0006,channels,2,524288,LL,LL,20,19,0,108,0,16,20,100,0,False,channels_unrealized,5.2428799999999995,205466,3,25.3030395508,25.287679433850002,25.343999862700002,25.37764,25.36336,25.418815000000002,0.07502982540000147,0.07481513729999989,0.07589525425000154
a100,c0006,channels,2,1048576,LL,LL,20,20,0,108,0,16,20,100,0,True,,10.485759999999999,205237,2,38.91199946405,38.860799670225,38.963199257875004,38.9969,38.948955,39.044845,0.08490053594999836,0.08164574212499787,0.08815532977499885
a100,c0006,channels,2,1048576,LL,LL,20,20,0,108,0,16,20,100,0,True,,10.485759999999999,205466,3,38.8812804222,38.8403201103,38.93247961995,38.95562,38.915345,39.00817000000001,0.0757102016000033,0.07502488970000343,0.07637569195000182
a100,c0006,channels,2,1310720,LL,LL,20,20,0,108,0,16,20,100,0,True,,13.1072,205237,2,44.90240097045,44.851200580575,44.953601360325,44.98034,44.930895,45.029785000000004,0.0779390295500022,0.0761836396750013,0.0796944194250031
a100,c0006,channels,2,1310720,LL,LL,20,20,0,108,0,16,20,100,0,True,,13.1072,205466,3,44.9638414383,44.94848012925,45.1225614548,45.03935,45.028525,45.232375000000005,0.08458117979999713,0.08004487074999744,0.11434985425000121
a100,c0006,channels,2,2097152,LL,LL,20,20,0,108,0,16,20,100,0,True,,20.971519999999998,205237,2,65.428481102,65.24160146715,65.61536073685,65.53723,65.334615,65.739845,0.10874889800000176,0.09301353285000147,0.12448426315000205
a100,c0006,channels,2,2097152,LL,LL,20,20,0,108,0,16,20,100,0,True,,20.971519999999998,205466,3,64.9215984344,64.91647958755,65.20319938655,65.00334,64.99779,65.31514999999999,0.08174156559999801,0.08131041244999437,0.11195061344999857
a100,c0006,channels,2,2621440,LL,LL,20,20,0,108,0,16,20,100,0,True,,26.2144,205237,2,75.5046391487,75.4406392574,75.56863904,75.577595,75.5152525,75.6399375,0.07295585130000859,0.07129846000000839,0.07461324260000879
a100,c0006,channels,2,2621440,LL,LL,20,20,0,108,0,16,20,100,0,True,,26.2144,205466,3,75.5609607697,75.49440145495001,75.66336154940001,75.66602,75.588515,75.790055,0.1050592303000002,0.09411354504999991,0.12669345060000126
a100,c0006,channels,2,3145728,LL,LL,20,20,0,108,0,16,20,100,0,True,,31.45728,205237,2,89.3644809723,89.26720142365,89.46176052095001,89.43723,89.341775,89.532685,0.07274902769999869,0.07092447904999943,0.07457357634999795
a100,c0006,channels,2,3145728,LL,LL,20,20,0,108,0,16,20,100,0,True,,31.45728,205466,3,89.4361591339,89.37471866605,89.45151805875,89.5091,89.45224999999999,89.52719,0.07840301640000291,0.07567194125000043,0.08026240910000126
a100,c0006,channels,2,4194304,LL,LL,20,20,0,108,0,16,20,100,0,True,,41.943039999999996,205237,2,114.65215683,114.47551727300001,114.828796387,114.730805,114.5523875,114.9092225,0.07864816999999391,0.07687022699999346,0.08042611299999436
a100,c0006,channels,2,4194304,LL,LL,20,20,0,108,0,16,20,100,0,True,,41.943039999999996,205466,3,114.513921738,114.45248126999999,114.6982431415,114.59016,114.5299,114.77061499999999,0.07623826200000394,0.07237185850000571,0.07741872999999799
a100,c0006,channels,2,5242880,LL,LL,20,20,0,108,0,16,20,100,0,True,,52.4288,205237,2,139.7503995895,139.71199750875002,139.78880167025,139.860965,139.8347425,139.88718749999998,0.11056541049998714,0.09838582974998644,0.12274499124998783
a100,c0006,channels,2,5242880,LL,LL,20,20,0,108,0,16,20,100,0,True,,52.4288,205466,3,139.653120041,139.591679573,139.668478966,139.72534,139.66447,139.74221999999997,0.07336089500000753,0.07279042700000105,0.07431150200000047
a100,c0007,channels,2,262144,LL,LL,22,22,0,108,0,16,20,100,0,True,,2.6214399999999998,205237,1,17.7766394615,17.7766394615,17.7766394615,17.85172,17.85172,17.85172,0.07508053849999996,0.07508053849999996,0.07508053849999996
